Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%)
6472,23788.39324,11-05-2015 02:31:29,264.7013398,7,1,-2.499290466,3.436038017,0.531885175,1.194118931,2.171615251,4.474809615,-0.00035615,0,0,0,0,1.337766244,57.06596364
6473,23789.40828,11-05-2015 02:31:30,265.716384,7,1,-2.49965167,3.435714245,0.531885175,1.194813299,2.171615251,4.477195436,-0.00035615,0,0,0,0,1.337071876,57.02246573
6474,23790.40879,11-05-2015 02:31:31,266.7168863,7,1,-2.499470949,3.435390472,0.531885175,1.195518478,2.171615251,4.479618135,-0.000323772,0,0,0,0,1.336366697,56.97829057
6475,23791.42438,11-05-2015 02:31:32,267.7324804,7,1,-2.499470949,3.4350667,0.531885175,1.196223649,2.171615251,4.48204058,-0.000323772,0,0,0,0,1.335661526,56.93411592
6476,23792.43951,11-05-2015 02:31:33,268.7476055,7,1,-2.49965167,3.434742928,0.531885175,1.196928529,2.171615251,4.484461759,-0.000323772,0,0,0,0,1.334956646,56.8899595
6477,23793.43999,11-05-2015 02:31:34,269.7480907,7,1,-2.49965167,3.434257269,0.531885175,1.197623242,2.171615251,4.486847791,-0.000323772,0,0,0,0,1.334261933,56.84643998
6478,23794.44006,11-05-2015 02:31:35,270.7481599,7,1,-2.49965167,3.433933496,0.531885175,1.198317673,2.171615251,4.48923262,-0.00035615,0,0,0,0,1.333567502,56.80293812
6479,23795.45538,11-05-2015 02:31:36,271.7634798,7,1,-2.49965167,3.433933496,0.531885175,1.199012004,2.171615251,4.491616867,-0.000259018,0,0,0,0,1.332873171,56.75944253
6480,23796.45561,11-05-2015 02:31:37,272.7637104,7,1,-2.500193357,3.433447838,0.531885175,1.199717216,2.171615251,4.494038293,-0.000291395,0,0,0,0,1.332167959,56.71526531
6481,23797.47124,11-05-2015 02:31:38,273.7793381,7,1,0.999833703,3.68550396,0.53208911,1.199897369,2.172366431,4.494657631,0.050152205,0,0,0,0,1.332191741,56.71675511
6482,23798.48685,11-05-2015 02:31:39,274.7949499,7,1,0.999833703,3.689551115,0.532371183,1.199897369,2.173406672,4.494657631,0.051091146,0,0,0,0,1.332473814,56.73442526
6483,23799.48686,11-05-2015 02:31:40,275.794957,7,1,0.999833703,3.692626953,0.532648913,1.199897369,2.174431817,4.494657631,0.051771067,0,0,0,0,1.332751544,56.75182334
6484,23800.50206,11-05-2015 02:31:41,276.8101593,7,1,0.999833703,3.695055246,0.532926641,1.199897369,2.175457692,4.494657631,0.052321482,0,0,0,0,1.333029272,56.76922131
6485,23801.50243,11-05-2015 02:31:42,277.8105332,7,1,0.999833703,3.696997881,0.533208728,1.199897369,2.176500319,4.494657631,0.002654934,0,0,0,0,1.333311359,56.78689233
6486,23802.50245,11-05-2015 02:31:43,278.8105502,7,1,0.999833703,3.699102402,0.53348647,1.199897369,2.177527442,4.494657631,0.002201653,0,0,0,0,1.333589101,56.80429117
6487,23803.51804,11-05-2015 02:31:44,279.8261413,7,1,1.000014305,3.700721264,0.533768535,1.199897369,2.178571059,4.494657631,0.001845503,0,0,0,0,1.333871166,56.82196082
6488,23804.53369,11-05-2015 02:31:45,280.8417847,7,1,0.999833703,3.702340126,0.534050621,1.199897369,2.179615223,4.494657631,0.001618862,0,0,0,0,1.334153252,56.83963178
6489,23805.54929,11-05-2015 02:31:46,281.857392,7,1,-1.00005281,3.560204506,0.534098362,1.200123063,2.179791985,4.495461337,-0.027229166,0,0,0,0,1.333975299,56.82848411
6490,23806.54929,11-05-2015 02:31:47,282.8573937,7,1,-1.00005281,3.559233189,0.534098362,1.20040089,2.179791985,4.496450281,-0.027811956,0,0,0,0,1.333697472,56.81107995
6491,23807.5649,11-05-2015 02:31:48,283.872995,7,1,-1.00005281,3.55874753,0.534098362,1.200683041,2.179791985,4.497454427,-0.028265238,0,0,0,0,1.333415321,56.79340491
6492,23808.58052,11-05-2015 02:31:49,284.8886179,7,1,-1.00005281,3.558261871,0.534098362,1.200965201,2.179791985,4.498458466,-0.02858901,0,0,0,0,1.333133161,56.77572932
6493,23809.59618,11-05-2015 02:31:50,285.9042826,7,1,-1.000233412,3.557938099,0.534098362,1.201247364,2.179791985,4.499462419,-0.000906563,0,0,0,0,1.332850998,56.75805353
6494,23810.6118,11-05-2015 02:31:52,286.9198995,7,1,-1.000233412,3.557776213,0.534098362,1.201529523,2.179791985,4.500466287,-0.000388527,0,0,0,0,1.332568839,56.74037799
6495,23811.62741,11-05-2015 02:31:53,287.9355114,7,1,-1.00005281,3.557614326,0.534098362,1.201811683,2.179791985,4.501470101,-0.000291395,0,0,0,0,1.332286679,56.72270239
6496,23812.64298,11-05-2015 02:31:54,288.951076,7,1,-1.00005281,3.557290554,0.534098362,1.202093823,2.179791985,4.502473802,-0.000226641,0,0,0,0,1.332004539,56.70502805
6497,23813.65866,11-05-2015 02:31:55,289.9667594,7,1,-1.00005281,3.557128668,0.534098362,1.202375988,2.179791985,4.50347755,-0.000161886,0,0,0,0,1.331722374,56.68735214
6498,23814.67424,11-05-2015 02:31:56,290.9823381,7,1,-1.00005281,3.557128668,0.534098362,1.202658127,2.179791985,4.504481172,-0.000129509,0,0,0,0,1.331440235,56.66967785
6499,23815.68989,11-05-2015 02:31:57,291.9979918,7,1,-1.000233412,3.556966782,0.534098362,1.202940302,2.179791985,4.505484866,-0.000129509,0,0,0,0,1.33115806,56.65200132
6500,23816.70548,11-05-2015 02:31:58,293.0135821,7,1,-1.00005281,3.556966782,0.534098362,1.20322245,2.179791985,4.506488435,-9.71E-05,0,0,0,0,1.330875912,56.63432647
6501,23817.70548,11-05-2015 02:31:59,294.0135821,7,1,-1.000233412,3.556643009,0.534098362,1.203500275,2.179791985,4.507476599,-0.000129509,0,0,0,0,1.330598087,56.61692243
6502,23818.72068,11-05-2015 02:32:00,295.0287788,7,1,-1.000414014,3.556481123,0.534098362,1.203778097,2.179791985,4.508464734,-0.000161886,0,0,0,0,1.330320265,56.59951858
6503,23819.73675,11-05-2015 02:32:01,296.0448542,7,1,-0.999872208,3.556481123,0.534098362,1.204064611,2.179791985,4.509483756,-0.000129509,0,0,0,0,1.330033751,56.58157023
6504,23820.73676,11-05-2015 02:32:02,297.0448555,7,1,-1.000414014,3.556481123,0.534098362,1.204342426,2.179791985,4.510471815,-6.48E-05,0,0,0,0,1.329755936,56.56416682
6505,23821.75226,11-05-2015 02:32:03,298.0603548,7,1,-1.00005281,3.556319237,0.534098362,1.204624552,2.179791985,4.511475187,-9.71E-05,0,0,0,0,1.32947381,56.54649335
6506,23822.76742,11-05-2015 02:32:04,299.0755191,7,1,-1.00005281,3.556319237,0.534098362,1.204906585,2.179791985,4.512478195,-9.71E-05,0,0,0,0,1.329191777,56.52882571
6507,23823.76792,11-05-2015 02:32:05,300.076018,7,1,-1.00005281,3.556319237,0.534098362,1.205184533,2.179791985,4.513466665,-6.48E-05,0,0,0,0,1.328913829,56.51141397
6508,23824.78355,11-05-2015 02:32:06,301.0916516,7,1,-1.000233412,3.556157351,0.534098362,1.205466677,2.179791985,4.514470041,-9.71E-05,0,0,0,0,1.328631685,56.49373937
6509,23825.7836,11-05-2015 02:32:07,302.0917041,7,1,-1.000414014,3.555833578,0.534098362,1.205744508,2.179791985,4.51545804,-0.000129509,0,0,0,0,1.328353854,56.47633496
6510,23826.78361,11-05-2015 02:32:08,303.0917052,7,1,-1.00005281,3.556157351,0.534098362,1.206022324,2.179791985,4.516445973,-3.24E-05,0,0,0,0,1.328076038,56.45893148
6511,23827.79894,11-05-2015 02:32:09,304.1070425,7,1,-1.00005281,3.555995464,0.534098362,1.206300066,2.179791985,4.517433613,-6.48E-05,0,0,0,0,1.327798296,56.44153265
6512,23828.79912,11-05-2015 02:32:10,305.1072209,7,1,-1.00005281,3.555995464,0.534098362,1.206582261,2.179791985,4.518437078,-3.24E-05,0,0,0,0,1.327516101,56.42385485
6513,23829.81437,11-05-2015 02:32:11,306.1224733,7,1,-1.00005281,3.555833578,0.534098362,1.20686007,2.179791985,4.519424916,-3.24E-05,0,0,0,0,1.327238292,56.40645182
6514,23830.81473,11-05-2015 02:32:12,307.1228332,7,1,-1.00005281,3.555671692,0.534098362,1.207142225,2.179791985,4.520428191,-6.48E-05,0,0,0,0,1.326956137,56.38877653
6515,23831.81476,11-05-2015 02:32:13,308.1228633,7,1,-1.000233412,3.555671692,0.534098362,1.207420049,2.179791985,4.521416038,-6.48E-05,0,0,0,0,1.326678313,56.37137256
6516,23832.83039,11-05-2015 02:32:14,309.1384847,7,1,-0.999872208,3.555671692,0.534098362,1.207702206,2.179791985,4.522419277,-6.48E-05,0,0,0,0,1.326396156,56.35369715
6517,23833.84606,11-05-2015 02:32:15,310.1541555,7,1,-1.00005281,3.555509806,0.534098362,1.207984375,2.179791985,4.523422536,-0.000129509,0,0,0,0,1.326113987,56.33602099
6518,23834.84607,11-05-2015 02:32:16,311.154166,7,1,-1.000233412,3.555347919,0.534098362,1.208262206,2.179791985,4.524410351,-6.48E-05,0,0,0,0,1.325836156,56.31861657
6519,23835.86167,11-05-2015 02:32:17,312.1697712,7,1,-1.00005281,3.555347919,0.534098362,1.208544369,2.179791985,4.52541355,-9.71E-05,0,0,0,0,1.325553993,56.30094079
6520,23836.8772,11-05-2015 02:32:18,313.1852996,7,1,1.99986732,3.766284943,0.534180779,1.208778756,2.180101823,4.526246883,0.042155027,0,0,0,0,1.325402023,56.29142079
6521,23837.87721,11-05-2015 02:32:19,314.1853057,7,1,2.000228405,3.771465302,0.534736357,1.208778756,2.182195964,4.526246883,0.043191098,0,0,0,0,1.325957601,56.32622436
6522,23838.87726,11-05-2015 02:32:20,315.1853586,7,1,2.000228405,3.774864912,0.535291962,1.208778756,2.184292378,4.526246883,0.043903399,0,0,0,0,1.326513206,56.36102961
6523,23839.89292,11-05-2015 02:32:21,316.2010198,7,1,2.000047922,3.777293205,0.535856234,1.208778756,2.186423134,4.526246883,0.044356681,0,0,0,0,1.327077478,56.39637781
6524,23840.90853,11-05-2015 02:32:22,317.216633,7,1,2.000228405,3.779721498,0.536420493,1.208778756,2.188555203,4.526246883,0.044874717,0,0,0,0,1.327641737,56.43172518
6525,23841.92403,11-05-2015 02:32:23,318.2321305,7,1,2.000047922,3.781664133,0.536984695,1.208778756,2.190688293,4.526246883,0.002331161,0,0,0,0,1.328205939,56.46706899
6526,23842.93966,11-05-2015 02:32:24,319.2477587,7,1,1.999686718,3.783606768,0.537548941,1.208778756,2.192822674,4.526246883,0.001942635,0,0,0,0,1.328770185,56.50241555
6527,23843.93972,11-05-2015 02:32:25,320.247823,7,1,2.000228405,3.785387516,0.538104547,1.208778756,2.194925351,4.526246883,0.001813126,0,0,0,0,1.329325791,56.53722087
6528,23844.95527,11-05-2015 02:32:26,321.2633729,7,1,-1.92E-05,3.645842075,0.538538574,1.208778759,2.196567968,4.526246894,-0.026581621,0,0,0,0,1.329759815,56.56440982
6529,23845.97091,11-05-2015 02:32:27,322.2790078,7,1,-1.92E-05,3.644061327,0.538538574,1.208778768,2.196567968,4.526246925,-0.027358675,0,0,0,0,1.329759806,56.56440925
6530,23846.97093,11-05-2015 02:32:28,323.2790273,7,1,-1.92E-05,3.643575668,0.538538574,1.208778775,2.196567968,4.52624695,-0.027909089,0,0,0,0,1.329759799,56.56440881
6531,23847.9864,11-05-2015 02:32:29,324.2944997,7,1,-1.92E-05,3.642928123,0.538538574,1.208778782,2.196567968,4.526246976,-0.028329993,0,0,0,0,1.329759792,56.56440838
6532,23848.98644,11-05-2015 02:32:30,325.2945365,7,1,-1.92E-05,3.642928123,0.538538574,1.20877879,2.196567968,4.526247005,-0.028686142,0,0,0,0,1.329759784,56.56440787
6533,23850.00213,11-05-2015 02:32:31,326.3102288,7,1,-1.92E-05,3.642766237,0.538538574,1.208778799,2.196567968,4.526247038,-0.00035615,0,0,0,0,1.329759775,56.56440731
6534,23851.00216,11-05-2015 02:32:32,327.3102609,7,1,-1.92E-05,3.642766237,0.538538574,1.208778804,2.196567968,4.526247058,-0.000161886,0,0,0,0,1.32975977,56.564407
6535,23852.01773,11-05-2015 02:32:33,328.3258325,7,1,-1.92E-05,3.642442465,0.538538574,1.208778813,2.196567968,4.52624709,-0.000161886,0,0,0,0,1.329759761,56.56440643
6536,23853.03288,11-05-2015 02:32:34,329.3409793,7,1,-1.92E-05,3.642604351,0.538538574,1.208778822,2.196567968,4.526247121,-6.48E-05,0,0,0,0,1.329759752,56.56440587
6537,23854.03335,11-05-2015 02:32:35,330.3414452,7,1,-1.92E-05,3.642442465,0.538538574,1.208778838,2.196567968,4.526247179,-6.48E-05,0,0,0,0,1.329759736,56.56440487
6538,23855.04895,11-05-2015 02:32:36,331.3570489,7,1,-1.92E-05,3.642442465,0.538538574,1.20877885,2.196567968,4.526247223,-3.24E-05,0,0,0,0,1.329759724,56.56440412
6539,23856.06457,11-05-2015 02:32:37,332.3726743,7,1,-1.92E-05,3.642604351,0.538538574,1.20877886,2.196567968,4.52624726,0,0,0,0,0,1.329759714,56.56440349
6540,23857.06474,11-05-2015 02:32:38,333.3728422,7,1,-1.92E-05,3.642442465,0.538538574,1.208778867,2.196567968,4.526247286,0,0,0,0,0,1.329759707,56.56440305
6541,23858.08018,11-05-2015 02:32:39,334.388281,7,1,-1.92E-05,3.642604351,0.538538574,1.208778874,2.196567968,4.526247311,3.24E-05,0,0,0,0,1.3297597,56.56440261
6542,23859.0958,11-05-2015 02:32:40,335.4039037,7,1,-1.92E-05,3.642442465,0.538538574,1.208778879,2.196567968,4.526247331,0,0,0,0,0,1.329759695,56.5644023
6543,23860.1114,11-05-2015 02:32:41,336.4195011,7,1,-1.92E-05,3.642604351,0.538538574,1.208778888,2.196567968,4.526247365,3.24E-05,0,0,0,0,1.329759686,56.56440174
6544,23861.11141,11-05-2015 02:32:42,337.4195116,7,1,-1.92E-05,3.642766237,0.538538574,1.208778897,2.196567968,4.526247397,6.48E-05,0,0,0,0,1.329759677,56.56440117
6545,23862.11142,11-05-2015 02:32:43,338.4195247,7,1,-1.92E-05,3.642766237,0.538538574,1.20877891,2.196567968,4.526247445,3.24E-05,0,0,0,0,1.329759664,56.56440036
6546,23863.12685,11-05-2015 02:32:44,339.4349457,7,1,-1.92E-05,3.642928123,0.538538574,1.208778916,2.196567968,4.526247465,9.71E-05,0,0,0,0,1.329759658,56.56439998
6547,23864.12693,11-05-2015 02:32:45,340.4350258,7,1,-0.000199852,3.642766237,0.538538574,1.208778927,2.196567968,4.526247504,3.24E-05,0,0,0,0,1.329759647,56.56439929
6548,23865.12701,11-05-2015 02:32:46,341.4351097,7,1,-1.92E-05,3.642928123,0.538538574,1.208778934,2.196567968,4.526247531,6.48E-05,0,0,0,0,1.32975964,56.56439885
6549,23866.14252,11-05-2015 02:32:47,342.4506165,7,1,-1.92E-05,3.642766237,0.538538574,1.208778946,2.196567968,4.526247574,3.24E-05,0,0,0,0,1.329759628,56.5643981
6550,23867.14279,11-05-2015 02:32:48,343.4508864,7,1,-1.92E-05,3.642928123,0.538538574,1.208778953,2.196567968,4.526247599,3.24E-05,0,0,0,0,1.329759621,56.56439766
6551,23868.15825,11-05-2015 02:32:49,344.4663474,7,1,-1.92E-05,3.642928123,0.538538574,1.20877896,2.196567968,4.526247624,6.48E-05,0,0,0,0,1.329759614,56.56439722
6552,23869.15826,11-05-2015 02:32:50,345.4663551,7,1,-1.92E-05,3.64309001,0.538538574,1.208778968,2.196567968,4.526247655,6.48E-05,0,0,0,0,1.329759606,56.56439672
6553,23870.17353,11-05-2015 02:32:51,346.4816268,7,1,-1.92E-05,3.64309001,0.538538574,1.208778975,2.196567968,4.526247679,3.24E-05,0,0,0,0,1.329759599,56.56439629
6554,23871.17383,11-05-2015 02:32:52,347.4819254,7,1,-1.92E-05,3.64309001,0.538538574,1.208778982,2.196567968,4.526247706,3.24E-05,0,0,0,0,1.329759592,56.56439585
6555,23872.17386,11-05-2015 02:32:53,348.4819567,7,1,-1.92E-05,3.643251896,0.538538574,1.208778992,2.196567968,4.526247741,6.48E-05,0,0,0,0,1.329759582,56.56439522
6556,23873.1894,11-05-2015 02:32:54,349.4974948,7,1,-1.92E-05,3.643251896,0.538538574,1.208779001,2.196567968,4.526247774,3.24E-05,0,0,0,0,1.329759573,56.56439466
6557,23874.18944,11-05-2015 02:32:55,350.4975445,7,1,-1.92E-05,3.643251896,0.538538574,1.208779015,2.196567968,4.526247826,6.48E-05,0,0,0,0,1.329759559,56.56439378
6558,23875.20505,11-05-2015 02:32:56,351.5131542,7,1,-1.92E-05,3.643251896,0.538538574,1.208779022,2.196567968,4.526247853,3.24E-05,0,0,0,0,1.329759552,56.56439334
6559,23876.20506,11-05-2015 02:32:57,352.5131592,7,1,-1.92E-05,3.643575668,0.538538574,1.208779031,2.196567968,4.526247885,3.24E-05,0,0,0,0,1.329759543,56.56439278
6560,23877.20514,11-05-2015 02:32:58,353.513241,7,1,-1.92E-05,3.643413782,0.538538574,1.208779042,2.196567968,4.526247925,3.24E-05,0,0,0,0,1.329759532,56.56439209
6561,23878.22074,11-05-2015 02:32:59,354.5288439,7,1,-1.92E-05,3.643413782,0.538538574,1.208779054,2.196567968,4.526247967,6.48E-05,0,0,0,0,1.32975952,56.56439134
6562,23879.23629,11-05-2015 02:33:00,355.544386,7,1,-1.92E-05,3.643737555,0.538538574,1.208779062,2.196567968,4.526247997,9.71E-05,0,0,0,0,1.329759512,56.56439084
6563,23880.2519,11-05-2015 02:33:01,356.5599957,7,1,-1.92E-05,3.643575668,0.538538574,1.208779072,2.196567968,4.526248034,3.24E-05,0,0,0,0,1.329759502,56.56439021
6564,23881.25193,11-05-2015 02:33:02,357.5600263,7,1,-0.000199852,3.643575668,0.538538574,1.208779078,2.196567968,4.526248055,3.24E-05,0,0,0,0,1.329759496,56.56438983
6565,23882.26712,11-05-2015 02:33:03,358.5752228,7,1,-1.92E-05,3.643737555,0.538538574,1.208779088,2.196567968,4.526248093,6.48E-05,0,0,0,0,1.329759486,56.56438921
6566,23883.28265,11-05-2015 02:33:04,359.59075,7,1,-1.92E-05,3.643575668,0.538538574,1.208779095,2.196567968,4.526248119,3.24E-05,0,0,0,0,1.329759479,56.56438877
6567,23883.70501,11-05-2015 02:33:05,360.0131059,7,1,-1.92E-05,3.643899441,0.538538574,1.208779098,2.196567968,4.526248127,6.48E-05,0,0,0,0,1.329759476,56.56438858
6568,23883.72069,11-05-2015 02:33:05,0.015164982,8,1,0,3.643899441,0.538538574,1.208779098,2.196567968,4.526248127,0,0,0,0,0,1.329759476,56.56438858
6569,23884.73719,11-05-2015 02:33:06,1.015559511,7,1,-1.92E-05,3.643737555,0.538538574,1.208779108,2.196567968,4.526248164,3.24E-05,0,0,0,0,1.329759466,56.56438795
6570,23885.73724,11-05-2015 02:33:07,2.015617141,7,1,-1.92E-05,3.643737555,0.538538574,1.208779115,2.196567968,4.526248189,3.24E-05,0,0,0,0,1.329759459,56.56438752
6571,23886.75285,11-05-2015 02:33:08,3.031218335,7,1,-1.92E-05,3.644061327,0.538538574,1.20877912,2.196567968,4.526248209,9.71E-05,0,0,0,0,1.329759454,56.5643872
6572,23887.76804,11-05-2015 02:33:09,4.046409294,7,1,-1.92E-05,3.644223213,0.538538574,1.208779127,2.196567968,4.526248234,0.000129509,0,0,0,0,1.329759447,56.56438676
6573,23888.76843,11-05-2015 02:33:10,5.046798995,7,1,-1.92E-05,3.644061327,0.538538574,1.208779134,2.196567968,4.526248258,6.48E-05,0,0,0,0,1.32975944,56.56438632
6574,23889.78402,11-05-2015 02:33:11,6.062394034,7,1,-0.000199852,3.644061327,0.538538574,1.208779146,2.196567968,4.526248302,3.24E-05,0,0,0,0,1.329759428,56.56438557
6575,23890.7841,11-05-2015 02:33:12,7.062476521,7,1,-1.92E-05,3.644223213,0.538538574,1.208779155,2.196567968,4.526248337,6.48E-05,0,0,0,0,1.329759419,56.56438501
6576,23891.79962,11-05-2015 02:33:13,8.077991241,7,1,-1.92E-05,3.644061327,0.538538574,1.208779164,2.196567968,4.526248369,3.24E-05,0,0,0,0,1.32975941,56.56438445
6577,23892.79963,11-05-2015 02:33:14,9.078002736,7,1,-1.92E-05,3.644223213,0.538538574,1.208779172,2.196567968,4.526248399,3.24E-05,0,0,0,0,1.329759402,56.56438394
6578,23893.79967,11-05-2015 02:33:15,10.07804168,7,1,-1.92E-05,3.644223213,0.538538574,1.208779181,2.196567968,4.52624843,0,0,0,0,0,1.329759393,56.56438338
6579,23894.81525,11-05-2015 02:33:16,11.09362034,7,1,-1.92E-05,3.644385099,0.538538574,1.208779191,2.196567968,4.526248469,6.48E-05,0,0,0,0,1.329759383,56.56438275
6580,23895.83089,11-05-2015 02:33:17,12.10926217,7,1,-1.92E-05,3.644385099,0.538538574,1.208779197,2.196567968,4.526248489,3.24E-05,0,0,0,0,1.329759377,56.56438238
6581,23896.84648,11-05-2015 02:33:18,13.12485188,7,1,-1.92E-05,3.644385099,0.538538574,1.208779202,2.196567968,4.526248508,3.24E-05,0,0,0,0,1.329759372,56.56438207
6582,23897.8465,11-05-2015 02:33:19,14.12487052,7,1,-1.92E-05,3.644546986,0.538538574,1.20877921,2.196567968,4.526248538,9.71E-05,0,0,0,0,1.329759364,56.56438156
6583,23898.86208,11-05-2015 02:33:20,15.14045231,7,1,-0.000199852,3.644385099,0.538538574,1.20877922,2.196567968,4.526248572,3.24E-05,0,0,0,0,1.329759354,56.56438094
6584,23899.87761,11-05-2015 02:33:21,16.15598702,7,1,-0.000199852,3.644385099,0.538538574,1.208779231,2.196567968,4.526248613,3.24E-05,0,0,0,0,1.329759343,56.56438025
6585,23900.89332,11-05-2015 02:33:22,17.17168833,7,1,-0.49994573,3.609579563,0.538538574,1.208799857,2.196567968,4.526323086,-0.006961107,0,0,0,0,1.329738717,56.56308816
6586,23901.89335,11-05-2015 02:33:23,18.17171876,7,1,-0.499765098,3.608770132,0.538538574,1.208938721,2.196567968,4.526824241,-0.007122993,0,0,0,0,1.329599853,56.55438918
6587,23902.90898,11-05-2015 02:33:24,19.18735002,7,1,-0.499765098,3.608122587,0.538538574,1.20907975,2.196567968,4.52733312,-0.007220125,0,0,0,0,1.329458824,56.54555457
6588,23903.92461,11-05-2015 02:33:25,20.20298477,7,1,-0.49994573,3.607798815,0.538538574,1.209220787,2.196567968,4.527841958,-0.007349634,0,0,0,0,1.329317787,56.53671947
6589,23904.94018,11-05-2015 02:33:26,21.21855047,7,1,-0.499765098,3.607313156,0.538538574,1.20936182,2.196567968,4.528350726,-0.007446766,0,0,0,0,1.329176754,56.52788461
6590,23905.94021,11-05-2015 02:33:27,22.21858583,7,1,-0.500126302,3.606827497,0.538538574,1.209500686,2.196567968,4.528851634,-0.000388527,0,0,0,0,1.329037888,56.5191855
6591,23906.95578,11-05-2015 02:33:28,23.23415544,7,1,-0.49994573,3.606665611,0.538538574,1.209641713,2.196567968,4.529360295,-0.000323772,0,0,0,0,1.328896861,56.51035103
6592,23907.9715,11-05-2015 02:33:29,24.24987395,7,1,-0.500126302,3.606341839,0.538538574,1.209782766,2.196567968,4.529869006,-0.000291395,0,0,0,0,1.328755808,56.50151492
6593,23908.97151,11-05-2015 02:33:30,25.24988076,7,1,-0.500126302,3.606018066,0.538538574,1.209921637,2.196567968,4.530369809,-0.000259018,0,0,0,0,1.328616937,56.4928155
6594,23909.98703,11-05-2015 02:33:31,26.26540525,7,1,-0.49994573,3.60585618,0.538538574,1.210062662,2.196567968,4.530878349,-0.000226641,0,0,0,0,1.328475912,56.48398114
6595,23911.00263,11-05-2015 02:33:32,27.28100595,7,1,-0.499765098,3.605694294,0.538538574,1.210203699,2.196567968,4.5313869,-0.000226641,0,0,0,0,1.328334875,56.47514604
6596,23912.01827,11-05-2015 02:33:33,28.2966404,7,1,-0.49994573,3.605532408,0.538538574,1.210344734,2.196567968,4.531895417,-0.000194263,0,0,0,0,1.32819384,56.46631106
6597,23913.03324,11-05-2015 02:33:34,29.31160899,7,1,-0.49994573,3.605046749,0.538538574,1.21048568,2.196567968,4.532403574,-0.000226641,0,0,0,0,1.328052894,56.45748165
