Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Have_Capacity(Ah),SoC(%),,,,,
7605,18655.99863,11-12-2015 22:38:55,895.790029,7,1,-0.167263433,3.58869648,2.081827202,1.366604682,7.997240846,5.116826672,0,0,0,0,0,0.72022252,43.48964352,,0,,,
7606,18657.00157,11-12-2015 22:38:56,896.7929723,7,1,-0.167263433,3.58869648,2.081827202,1.366651297,7.997240846,5.116993959,0,0,0,0,0,0.720175905,43.48681329,,0,,,
7607,18658.00447,11-12-2015 22:38:57,897.7958731,7,1,-0.167263433,3.58869648,2.081827202,1.366697915,7.997240846,5.117161258,0,0,0,0,0,0.720129287,43.48398287,,0.000161886,,,
7608,18659.00742,11-12-2015 22:38:58,898.7988203,7,1,-0.167444035,3.588534594,2.081827202,1.366744534,7.997240846,5.117328561,-6.48E-05,0,0,0,0,0.720082668,43.4811524,,0.000161886,,,
7609,18660.0103,11-12-2015 22:38:59,899.8016998,7,1,-0.167444035,3.58869648,2.081827202,1.366791161,7.997240846,5.117495894,-3.24E-05,0,0,0,0,0.720036041,43.47832143,,0,,,
7610,18661.01322,11-12-2015 22:39:00,900.8046214,7,1,-0.167444035,3.58869648,2.081827202,1.366837785,7.997240846,5.117663214,0,0,0,0,0,0.719989417,43.47549065,,0,,,
7611,18662.01613,11-12-2015 22:39:01,901.8075296,7,1,-0.167444035,3.58869648,2.081827202,1.366884404,7.997240846,5.117830518,0,0,0,0,0,0.719942798,43.47266018,,0.000161886,,,
7612,18663.01907,11-12-2015 22:39:02,902.8104718,7,1,-0.167263433,3.588858366,2.081827202,1.366931028,7.997240846,5.11799784,3.24E-05,0,0,0,0,0.719896174,43.4698294,,0,,,
7613,18664.02198,11-12-2015 22:39:03,903.813378,7,1,-0.167263433,3.588858366,2.081827202,1.366977644,7.997240846,5.118165134,3.24E-05,0,0,0,0,0.719849558,43.4669991,,0.000161886,,,
7614,18665.02489,11-12-2015 22:39:04,904.816289,7,1,-0.167263433,3.58869648,2.081827202,1.367024269,7.997240846,5.118332463,-3.24E-05,0,0,0,0,0.719802933,43.46416826,,0,,,
7615,18666.02781,11-12-2015 22:39:05,905.8192072,7,1,-0.167444035,3.58869648,2.081827202,1.367070889,7.997240846,5.118499772,-3.24E-05,0,0,0,0,0.719756313,43.46133772,,0.000161886,,,
7616,18667.03073,11-12-2015 22:39:06,906.8221278,7,1,-0.167444035,3.588858366,2.081827202,1.367117501,7.997240846,5.118667052,3.24E-05,0,0,0,0,0.719709701,43.45850767,,0.000161886,,,
7617,18668.03954,11-12-2015 22:39:07,907.830943,7,1,-0.167082831,3.58869648,2.081827202,1.367164382,7.997240846,5.118835297,0,0,0,0,0,0.71966282,43.45566129,,0.000161886,,,
7618,18669.04246,11-12-2015 22:39:08,908.8338622,7,1,-0.167263433,3.588858366,2.081827202,1.367210999,7.997240846,5.119002599,0,0,0,0,0,0.719616203,43.45283093,,0,,,
7619,18670.04535,11-12-2015 22:39:09,909.8367474,7,1,-0.167263433,3.588858366,2.081827202,1.367257604,7.997240846,5.119169854,3.24E-05,0,0,0,0,0.719569598,43.45000131,,0,,,
7620,18671.0483,11-12-2015 22:39:10,910.8396999,7,1,-0.167444035,3.588858366,2.081827202,1.367304222,7.997240846,5.119337157,3.24E-05,0,0,0,0,0.71952298,43.44717089,,0.000161886,,,
7621,18672.0512,11-12-2015 22:39:11,911.8426041,7,1,-0.167444035,3.58869648,2.081827202,1.36735084,7.997240846,5.119504463,-3.24E-05,0,0,0,0,0.719476362,43.44434047,,0.000161886,,,
7622,18673.0541,11-12-2015 22:39:12,912.8455014,7,1,-0.167263433,3.588858366,2.081827202,1.367397455,7.997240846,5.119671757,0,0,0,0,0,0.719429747,43.44151024,,0.000161886,,,
7623,18674.05704,11-12-2015 22:39:13,913.8484384,7,1,-0.167263433,3.58869648,2.081827202,1.367444072,7.997240846,5.119839058,0,0,0,0,0,0.71938313,43.43867988,,0.000323772,,,
7624,18675.05994,11-12-2015 22:39:14,914.8513406,7,1,-0.167082831,3.589020252,2.081827202,1.367490697,7.997240846,5.120006388,6.48E-05,0,0,0,0,0.719336505,43.43584904,,0.000161886,,,
7625,18676.06286,11-12-2015 22:39:15,915.8542602,7,1,-0.167263433,3.588858366,2.081827202,1.367537329,7.997240846,5.120173743,3.24E-05,0,0,0,0,0.719289873,43.43301778,,0.000161886,,,
7626,18676.2152,11-12-2015 22:39:15,916.006601,7,1,-0.167624652,3.58869648,2.081827202,1.36754441,7.997240846,5.120199156,0,0,0,0,0,0.719282792,43.43258785,,0,,,
7627,18676.21537,11-12-2015 22:39:15,2.51E-06,8,1,0,3.58869648,2.081827202,1.36754441,7.997240846,5.120199156,0,0,0,0,0,0.719282792,43.43258785,,0.004370689,,,
7628,18677.21936,11-12-2015 22:39:16,1.002859525,7,1,-0.110913336,3.593067169,2.081827202,1.367573959,7.997240846,5.120305328,-0.001586485,0,0,0,0,0.719253243,43.43079378,,0,,,
7629,18678.22233,11-12-2015 22:39:17,2.00582542,7,1,-0.110913336,3.593067169,2.081827202,1.367604882,7.997240846,5.120416434,-0.001586485,0,0,0,0,0.71922232,43.42891629,,0.000161886,,,
7630,18679.2252,11-12-2015 22:39:18,3.00869889,7,1,-0.110913336,3.593229055,2.081827202,1.367635797,7.997240846,5.120527518,-0.001554108,0,0,0,0,0.719191405,43.42703928,,0,,,
7631,18680.22813,11-12-2015 22:39:19,4.011629266,7,1,-0.111093946,3.593229055,2.081827202,1.367666714,7.997240846,5.120638608,0,0,0,0,0,0.719160488,43.42516215,,0,,,
7632,18681.23105,11-12-2015 22:39:20,5.014544179,7,1,-0.110913336,3.593229055,2.081827202,1.367697632,7.997240846,5.120749702,3.24E-05,0,0,0,0,0.71912957,43.42328497,,0.053422212,,,
7633,18682.23401,11-12-2015 22:39:21,6.01750264,7,1,-0.83425349,3.539806843,2.081827202,1.367926173,7.997240846,5.121558895,-0.010652065,0,0,0,0,0.718901029,43.40940908,,0.000647545,,,
7634,18683.23691,11-12-2015 22:39:22,7.02040432,7,1,-0.834072888,3.539159298,2.081827202,1.368158543,7.997240846,5.122381351,-0.010781574,0,0,0,0,0.718668659,43.39530071,,0.000647545,,,
7635,18684.23986,11-12-2015 22:39:23,8.023356099,7,1,-0.834072888,3.538511753,2.081827202,1.368390921,7.997240846,5.123203673,-0.01094346,0,0,0,0,0.718436281,43.38119186,,0.000647545,,,
7636,18685.24271,11-12-2015 22:39:24,9.026210466,7,1,-0.83425349,3.537864208,2.081827202,1.368623289,7.997240846,5.124025827,-0.000453281,0,0,0,0,0.718203913,43.36708362,,0.000485658,,,
7637,18686.24566,11-12-2015 22:39:25,10.02915431,7,1,-0.834072888,3.53737855,2.081827202,1.368855672,7.997240846,5.12484791,-0.00035615,0,0,0,0,0.71797153,43.35297446,,0.01197958,,,
7638,18687.24856,11-12-2015 22:39:26,11.03205318,7,1,-0.66664809,3.54935813,2.081827202,1.369042281,7.997240846,5.125510226,0.002169275,0,0,0,0,0.717784921,43.34164448,,0.000323773,,,
7639,18688.25152,11-12-2015 22:39:27,12.03501917,7,1,-0.666828692,3.549034357,2.081827202,1.369228026,7.997240846,5.126169475,0.002201653,0,0,0,0,0.717599176,43.33036696,,0.000161886,,,
7640,18689.25443,11-12-2015 22:39:28,13.03792233,7,1,-0.66664809,3.548872471,2.081827202,1.369413756,7.997240846,5.126828634,0.002298784,0,0,0,0,0.717413446,43.31909034,,0.000323773,,,
7641,18690.25732,11-12-2015 22:39:29,14.04081413,7,1,-0.666828692,3.548548698,2.081827202,1.369599481,7.997240846,5.127487734,-0.000194263,0,0,0,0,0.717227721,43.30781403,,0.000161886,,,
7642,18691.26028,11-12-2015 22:39:31,15.04377929,7,1,-0.666828692,3.548386812,2.081827202,1.369785233,7.997240846,5.12814688,-0.000161886,0,0,0,0,0.717041969,43.29653608,,0.024930477,,,
7643,18692.26319,11-12-2015 22:39:32,16.04668588,7,1,-1.000233412,3.523456335,2.081827202,1.370063275,7.997240846,5.129126695,-0.005083227,0,0,0,0,0.716763927,43.27965474,,0.000485659,,,
7644,18693.26608,11-12-2015 22:39:33,17.0495727,7,1,-1.000233412,3.522970676,2.081827202,1.370341905,7.997240846,5.130108354,-0.005180359,0,0,0,0,0.716485297,43.26273769,,0.000647544,,,
7645,18694.26903,11-12-2015 22:39:34,18.05252561,7,1,-1.000233412,3.522323132,2.081827202,1.370620552,7.997240846,5.131089921,-0.005212736,0,0,0,0,0.71620665,43.24581961,,0.000485659,,,
7646,18695.27192,11-12-2015 22:39:35,19.05541761,7,1,-1.000233412,3.521837473,2.081827202,1.370899195,7.997240846,5.132071305,-0.00035615,0,0,0,0,0.715928007,43.22890178,,0.000323773,,,
7647,18696.27489,11-12-2015 22:39:36,20.05838293,7,1,-1.000233412,3.5215137,2.081827202,1.371177852,7.997240846,5.133052647,-0.000259018,0,0,0,0,0.71564935,43.21198309,,0.000485658,,,
7648,18697.27931,11-12-2015 22:39:37,21.06281026,7,1,-1.000414014,3.521028042,2.081827202,1.371456917,7.997240846,5.134035311,-0.000291395,0,0,0,0,0.715370285,43.19503964,,0.000323773,,,
7649,18698.28847,11-12-2015 22:39:38,22.07196195,7,1,-1.000233412,3.520704269,2.081827202,1.371737293,7.997240846,5.135022482,-0.000259018,0,0,0,0,0.715089909,43.17801658,,0.000323772,,,
7650,18699.29138,11-12-2015 22:39:39,23.0748798,7,1,-1.000233412,3.520380497,2.081827202,1.372015941,7.997240846,5.136003456,-0.000259018,0,0,0,0,0.714811261,43.16109845,,0.000323772,,,
7651,18700.29432,11-12-2015 22:39:40,24.07781654,7,1,-1.000233412,3.520056725,2.081827202,1.372294591,7.997240846,5.136984338,-0.000194263,0,0,0,0,0.714532611,43.14418019,,0.000485659,,,
7652,18701.29724,11-12-2015 22:39:41,25.0807387,7,1,-1.00005281,3.519571066,2.081827202,1.372573239,7.997240846,5.137965109,-0.000226641,0,0,0,0,0.714253963,43.12726205,,0.000323773,,,
7653,18702.30015,11-12-2015 22:39:42,26.08364589,7,1,-1.000233412,3.519247293,2.081827202,1.372851871,7.997240846,5.13894574,-0.000226641,0,0,0,0,0.713975331,43.11034488,,0.000161886,,,
7654,18703.30306,11-12-2015 22:39:43,27.08655537,7,1,-1.000414014,3.519085407,2.081827202,1.373130516,7.997240846,5.139926321,-0.000194263,0,0,0,0,0.713696686,43.09342692,,0.000485658,,,
7655,18704.30598,11-12-2015 22:39:44,28.08947752,7,1,-1.000233412,3.518599749,2.081827202,1.37340916,7.997240846,5.140906815,-0.000226641,0,0,0,0,0.713418042,43.07650903,,0.000161887,,,
7656,18705.3089,11-12-2015 22:39:45,29.09239865,7,1,-1.00005281,3.518437862,2.081827202,1.373687806,7.997240846,5.14188724,-0.000194263,0,0,0,0,0.713139396,43.05959101,,0.000323772,,,
7657,18706.31185,11-12-2015 22:39:46,30.0953492,7,1,-1.000233412,3.51811409,2.081827202,1.373966449,7.997240846,5.142867566,-0.000194263,0,0,0,0,0.712860753,43.04267318,,0.000323772,,,
7658,18707.31476,11-12-2015 22:39:47,31.09825435,7,1,-1.000233412,3.517790318,2.081827202,1.374245082,7.997240846,5.143847779,-0.000194263,0,0,0,0,0.71258212,43.02575595,,0.000161887,,,
7659,18708.31768,11-12-2015 22:39:48,32.10117706,7,1,-1.000233412,3.517628431,2.081827202,1.374523719,7.997240846,5.144827935,-0.000194263,0,0,0,0,0.712303483,43.00883848,,0.000323772,,,
7660,18709.3206,11-12-2015 22:39:49,33.10409734,7,1,-1.00005281,3.517304659,2.081827202,1.374802367,7.997240846,5.145808043,-0.000161886,0,0,0,0,0.712024835,42.99192034,,0.000323773,,,
7661,18710.3235,11-12-2015 22:39:50,34.10699373,7,1,-1.000233412,3.516980886,2.081827202,1.375080993,7.997240846,5.146788012,-0.000194263,0,0,0,0,0.711746209,42.97500354,,0.01197958,,,
7662,18711.32641,11-12-2015 22:39:51,35.10991008,7,1,-0.834072888,3.528960466,2.081827202,1.375357004,7.997240846,5.147758864,0.002266407,0,0,0,0,0.711470198,42.9582455,,0,,,
7663,18712.32936,11-12-2015 22:39:52,36.11285355,7,1,-0.83425349,3.528960466,2.081827202,1.375589383,7.997240846,5.148578908,0.002331161,0,0,0,0,0.711237819,42.94413659,,0,,,
7664,18713.33227,11-12-2015 22:39:53,37.11576916,7,1,-0.834072888,3.528960466,2.081827202,1.375821762,7.997240846,5.14939895,0.002428293,0,0,0,0,0.71100544,42.93002768,,0.000161886,,,
7665,18714.33517,11-12-2015 22:39:54,38.11866352,7,1,-0.83425349,3.52879858,2.081827202,1.376054135,7.997240846,5.15021896,0.002395916,0,0,0,0,0.710773067,42.91591913,,0.000161886,,,
7666,18715.33809,11-12-2015 22:39:55,39.12158198,7,1,-0.83425349,3.528636694,2.081827202,1.376286523,7.997240846,5.151038995,-6.48E-05,0,0,0,0,0.710540679,42.90180967,,0.000161886,,,
7667,18716.34105,11-12-2015 22:39:56,40.12454237,7,1,-0.834072888,3.52879858,2.081827202,1.376518916,7.997240846,5.151859021,0,0,0,0,0,0.710308286,42.88769991,,0.000161886,,,
7668,18717.34392,11-12-2015 22:39:57,41.12742159,7,1,-0.834072888,3.528636694,2.081827202,1.37675128,7.997240846,5.152678933,-6.48E-05,0,0,0,0,0.710075922,42.87359191,,0.000161886,,,
7669,18718.34686,11-12-2015 22:39:58,42.13035898,7,1,-0.83425349,3.528474808,2.081827202,1.376983668,7.997240846,5.153498908,-3.24E-05,0,0,0,0,0.709843534,42.85948245,,0.000161886,,,
7670,18719.34978,11-12-2015 22:39:59,43.13327442,7,1,-0.834072888,3.528312922,2.081827202,1.377216047,7.997240846,5.154318824,-3.24E-05,0,0,0,0,0.709611155,42.84537354,,0.000161887,,,
7671,18720.35274,11-12-2015 22:40:00,44.13623946,7,1,-0.834072888,3.528151035,2.081827202,1.377448439,7.997240846,5.155138762,-6.48E-05,0,0,0,0,0.709378763,42.83126384,,0.000161886,,,
7672,18721.3556,11-12-2015 22:40:01,45.13909417,7,1,-0.83425349,3.527989149,2.081827202,1.377680814,7.997240846,5.155958611,-6.48E-05,0,0,0,0,0.709146388,42.81715517,,0,,,
7673,18722.35856,11-12-2015 22:40:02,46.14205278,7,1,-0.83425349,3.527989149,2.081827202,1.377913208,7.997240846,5.156778505,-6.48E-05,0,0,0,0,0.708913994,42.80304535,,0.000161886,,,
7674,18723.36148,11-12-2015 22:40:03,47.14497374,7,1,-0.834072888,3.527827263,2.081827202,1.378145592,7.997240846,5.157598346,-9.71E-05,0,0,0,0,0.70868161,42.78893613,,0,,,
7675,18724.36439,11-12-2015 22:40:04,48.14788831,7,1,-0.834072888,3.527827263,2.081827202,1.378377967,7.997240846,5.158418124,-6.48E-05,0,0,0,0,0.708449235,42.77482746,,0,,,
7676,18725.36728,11-12-2015 22:40:05,49.1507744,7,1,-0.833892286,3.527827263,2.081827202,1.378610337,7.997240846,5.15923787,-3.24E-05,0,0,0,0,0.708216865,42.7607191,,0.052127361,,,
7677,18726.37023,11-12-2015 22:40:06,50.15372988,7,1,-0.110913336,3.579954624,2.081827202,1.378823596,7.997240846,5.159990365,0.010360718,0,0,0,0,0.708003606,42.74777106,,0.001133204,,,
7678,18727.37951,11-12-2015 22:40:07,51.1630086,7,1,-0.110913336,3.581087828,2.081827202,1.378854717,7.997240846,5.1601018,0.010652113,0,0,0,0,0.707972485,42.74588154,,0.000809431,,,
7679,18728.38282,11-12-2015 22:40:08,52.16632176,7,1,-0.111093946,3.581897259,2.081827202,1.378885658,7.997240846,5.160212617,0.010813999,0,0,0,0,0.707941544,42.74400296,,0.000647545,,,
7680,18729.38581,11-12-2015 22:40:09,53.16930746,7,1,-0.111093946,3.582544804,2.081827202,1.378916582,7.997240846,5.16032339,0.010975885,0,0,0,0,0.70791062,42.7421254,,0.000161886,,,
7681,18730.38873,11-12-2015 22:40:10,54.17222231,7,1,-0.111093946,3.58270669,2.081827202,1.378947493,7.997240846,5.160434134,0.000291395,0,0,0,0,0.707879709,42.74024864,,0.000485658,,,
7682,18731.39168,11-12-2015 22:40:11,55.17517381,7,1,-0.111093946,3.583192348,2.081827202,1.378978414,7.997240846,5.160544927,0.000291395,0,0,0,0,0.707848788,42.73837127,,0.000485659,,,
7683,18732.39454,11-12-2015 22:40:12,56.17804139,7,1,-0.110913336,3.583678007,2.081827202,1.379009321,7.997240846,5.160655681,0.000259018,0,0,0,0,0.707817881,42.73649475,,0.000323773,,,
7684,18733.39746,11-12-2015 22:40:13,57.18095715,7,1,-0.111093946,3.58400178,2.081827202,1.379040244,7.997240846,5.160766505,0.000226641,0,0,0,0,0.707786958,42.73461726,,0.000161886,,,
7685,18734.40039,11-12-2015 22:40:14,58.18388416,7,1,-0.111093946,3.584163666,2.081827202,1.379071164,7.997240846,5.160877322,0.000161886,0,0,0,0,0.707756038,42.73273994,,0.000323772,,,
7686,18735.4033,11-12-2015 22:40:15,59.18679794,7,1,-0.111274555,3.584487438,2.081827202,1.37910208,7.997240846,5.160988139,0.000194263,0,0,0,0,0.707725122,42.73086288,,0.052127361,,,
7687,18736.40623,11-12-2015 22:40:16,60.18973123,7,1,-0.834072888,3.532360077,2.081827202,1.379162321,7.997240846,5.161202355,-0.01032834,0,0,0,0,0.707664881,42.72720534,,0.000809431,,,
7688,18737.4092,11-12-2015 22:40:17,61.19269676,7,1,-0.834072888,3.531550646,2.081827202,1.379394708,7.997240846,5.162023108,-0.010522604,0,0,0,0,0.707432494,42.71309594,,0.000809431,,,
7689,18738.41206,11-12-2015 22:40:18,62.19555563,7,1,-0.83425349,3.530741215,2.081827202,1.379627069,7.997240846,5.162843606,-0.010781622,0,0,0,0,0.707200133,42.69898812,,0.000323773,,,
7690,18739.41497,11-12-2015 22:40:19,63.19847009,7,1,-0.83425349,3.530417442,2.081827202,1.379859449,7.997240846,5.163664064,-0.010911131,0,0,0,0,0.706967753,42.68487915,,0.000161886,,,
7691,18740.41789,11-12-2015 22:40:20,64.20138756,7,1,-0.833892286,3.530255556,2.081827202,1.380091832,7.997240846,5.164484451,-0.000259018,0,0,0,0,0.70673537,42.67076999,,0.000647545,,,
7692,18741.42085,11-12-2015 22:40:21,65.20434926,7,1,-0.83425349,3.529608011,2.081827202,1.380324213,7.997240846,5.165304751,-0.000291395,0,0,0,0,0.706502989,42.65666096,,0,,,
7693,18742.42383,11-12-2015 22:40:22,66.20732935,7,1,-0.834072888,3.529608011,2.081827202,1.380556613,7.997240846,5.166125046,-0.000194263,0,0,0,0,0.706270589,42.64255077,,0.000323772,,,
7694,18743.4267,11-12-2015 22:40:23,67.21019452,7,1,-0.834072888,3.529284239,2.081827202,1.380788981,7.997240846,5.166945176,-0.000161886,0,0,0,0,0.706038221,42.62844253,,0.000161886,,,
7695,18744.42962,11-12-2015 22:40:24,68.21311756,7,1,-0.834072888,3.529122353,2.081827202,1.381021356,7.997240846,5.167765267,-0.000129509,0,0,0,0,0.705805846,42.61433386,,0.000323773,,,
7696,18745.43251,11-12-2015 22:40:25,69.2160117,7,1,-0.83425349,3.52879858,2.081827202,1.381253723,7.997240846,5.168585279,-0.000161886,0,0,0,0,0.705573479,42.60022568,,0.052451134,,,
7697,18746.43541,11-12-2015 22:40:26,70.21890487,7,1,-0.110913336,3.581249714,2.081827202,1.381451673,7.997240846,5.169284104,0.010393095,0,0,0,0,0.705375529,42.58820713,,0.000971317,,,
7698,18747.43833,11-12-2015 22:40:27,71.22183001,7,1,-0.110913336,3.582221031,2.081827202,1.381482589,7.997240846,5.169394838,0.010652113,0,0,0,0,0.705344613,42.58633006,,0.000485659,,,
7699,18748.44126,11-12-2015 22:40:28,72.22475566,7,1,-0.111093946,3.58270669,2.081827202,1.381513514,7.997240846,5.169505627,0.010749245,0,0,0,0,0.705313688,42.58445244,,0.000485658,,,
7700,18749.44422,11-12-2015 22:40:29,73.22771562,7,1,-0.110913336,3.583192348,2.081827202,1.381544442,7.997240846,5.169616442,0.010911131,0,0,0,0,0.70528276,42.58257465,,0.000485659,,,
7701,18750.44709,11-12-2015 22:40:30,74.23058767,7,1,-0.111093946,3.583678007,2.081827202,1.381575375,7.997240846,5.169727287,0.000323772,0,0,0,0,0.705251827,42.58069655,,0.000161886,,,
7702,18751.45002,11-12-2015 22:40:31,75.23351492,7,1,-0.111093946,3.583839893,2.081827202,1.381606305,7.997240846,5.169838132,0.000226641,0,0,0,0,0.705220897,42.57881863,,0.000323773,,,
7703,18752.45295,11-12-2015 22:40:32,76.23644567,7,1,-0.110913336,3.584163666,2.081827202,1.38163722,7.997240846,5.169948933,0.000226641,0,0,0,0,0.705189982,42.57694162,,0.000323772,,,
7704,18753.45584,11-12-2015 22:40:33,77.23934159,7,1,-0.110913336,3.584487438,2.081827202,1.381668144,7.997240846,5.170059772,0.000194263,0,0,0,0,0.705159058,42.57506407,,0.000161886,,,
7705,18754.45877,11-12-2015 22:40:34,78.24226929,7,1,-0.111093946,3.584649324,2.081827202,1.381699059,7.997240846,5.170170591,0.000161886,0,0,0,0,0.705128143,42.57318706,,0.000323773,,,
7706,18755.4617,11-12-2015 22:40:35,79.24519641,7,1,-0.110913336,3.584973097,2.081827202,1.381729976,7.997240846,5.170281425,0.000194263,0,0,0,0,0.705097226,42.57130993,,0.064430714,,,
7707,18756.46459,11-12-2015 22:40:36,80.24809008,7,1,-1.000233412,3.520542383,2.081827202,1.38181261,7.997240846,5.170573995,-0.012789011,0,0,0,0,0.705014592,42.5662928,,0.001133203,,,
7708,18757.4676,11-12-2015 22:40:37,81.2510998,7,1,-1.000233412,3.51940918,2.081827202,1.382091293,7.997240846,5.171554905,-0.013048029,0,0,0,0,0.704735909,42.54937254,,0.000971318,,,
7709,18758.47531,11-12-2015 22:40:38,82.25881094,7,1,-1.000233412,3.518437862,2.081827202,1.382371269,7.997240846,5.172540123,-0.013307047,0,0,0,0,0.704455933,42.53237377,,0.000647544,,,
7710,18759.47829,11-12-2015 22:40:39,83.26178491,7,1,-1.000414014,3.517790318,2.081827202,1.382649934,7.997240846,5.173520542,-0.000744677,0,0,0,0,0.704177268,42.5154546,,0.000161887,,,
7711,18760.48116,11-12-2015 22:40:40,84.26465318,7,1,-1.00005281,3.517628431,2.081827202,1.382928579,7.997240846,5.17450074,-0.000388527,0,0,0,0,0.703898623,42.49853664,,0.068315983,,,
7712,18761.48408,11-12-2015 22:40:41,85.26757382,7,1,-0.056008119,3.585944414,2.081827202,1.383145714,7.997240846,5.175264776,0.013436556,0,0,0,0,0.703681488,42.48535327,,0.001133204,,,
7713,18762.48702,11-12-2015 22:40:42,86.27051286,7,1,-0.056008119,3.587077618,2.081827202,1.383161374,7.997240846,5.175320939,0.013792706,0,0,0,0,0.703665828,42.48440248,,0.000323772,,,
7714,18763.48991,11-12-2015 22:40:43,87.27340618,7,1,-0.056369338,3.58740139,2.081827202,1.383177041,7.997240846,5.175377141,0.013986969,0,0,0,0,0.703650161,42.48345125,,0.000485659,,,
7715,18764.49282,11-12-2015 22:40:44,88.27632005,7,1,-0.056188729,3.587887049,2.081827202,1.38319271,7.997240846,5.175433355,0.00129509,0,0,0,0,0.703634492,42.48249991,,0.000485658,,,
7716,18765.49577,11-12-2015 22:40:45,89.27926224,7,1,-0.056188729,3.588372707,2.081827202,1.38320837,7.997240846,5.175489546,0.000323772,0,0,0,0,0.703618832,42.48154911,,0.000323773,,,
7717,18766.4987,11-12-2015 22:40:46,90.28219735,7,1,-0.056188729,3.58869648,2.081827202,1.383224038,7.997240846,5.17554577,0.000259018,0,0,0,0,0.703603164,42.48059783,,0.000161886,,,
7718,18767.50158,11-12-2015 22:40:47,91.2850806,7,1,-0.056188729,3.588858366,2.081827202,1.383239698,7.997240846,5.175601971,0.000226641,0,0,0,0,0.703587504,42.47964703,,0.000323772,,,
7719,18768.50453,11-12-2015 22:40:48,92.28802945,7,1,-0.056188729,3.589182138,2.081827202,1.383255341,7.997240846,5.175658117,0.000161886,0,0,0,0,0.703571861,42.47869726,,0.000323773,,,
7720,18769.50742,11-12-2015 22:40:49,93.29091686,7,1,-0.056369338,3.589505911,2.081827202,1.383271015,7.997240846,5.175714379,0.000194263,0,0,0,0,0.703556187,42.47774561,,0.000161886,,,
7721,18770.51034,11-12-2015 22:40:50,94.29383597,7,1,-0.056188729,3.589667797,2.081827202,1.383286675,7.997240846,5.175770591,0.000161886,0,0,0,0,0.703540527,42.47679481,,0.000323773,,,
7722,18771.51329,11-12-2015 22:40:51,95.29678343,7,1,-0.056369338,3.58999157,2.081827202,1.383302337,7.997240846,5.175826816,0.000129509,0,0,0,0,0.703524865,42.47584389,,0.000161886,,,
